1720988775231562057,95.000000
1720988776231550571,100.000000
1720988777231462686,100.000000
1720988778231819715,100.000000
1720988779231926082,100.000000
1720988780232129518,100.000000
1720988781232099788,100.000000
1720988782231549601,100.000000
1720988783231658400,100.000000
1720988784231448661,100.000000
1720988785231820716,83.000000
1720988786231319956,98.000000
1720988787231511931,94.000000
1720988788232285890,67.000000
1720988789231175307,0.000000
1720988790231586892,0.000000
1720988791231391905,0.000000
1720988792231209712,0.000000
1720988793231255473,0.000000
1720988794231462527,0.000000
1720988795231869582,0.000000
1720988796231272102,0.000000
